datetime,symbol,open,high,low,close,volume
2025-07-08 01:00:00,NYSE:GE,248.28,248.28,248.26,248.26,2.0
2025-07-08 01:15:00,NYSE:GE,248.36,248.36,248.36,248.36,96.0
2025-07-08 02:30:00,NYSE:GE,248.28,248.28,248.26,248.26,3.0
2025-07-08 11:15:00,NYSE:GE,248.62,248.65,248.62,248.65,8.0
2025-07-08 12:00:00,NYSE:GE,248.74,248.74,248.74,248.74,8.0
2025-07-08 12:15:00,NYSE:GE,248.32,248.32,248.32,248.32,6.0
2025-07-08 12:30:00,NYSE:GE,248.4,248.8,248.4,248.64,62.0
2025-07-08 12:45:00,NYSE:GE,248.44,248.44,248.4,248.4,8.0
2025-07-08 13:00:00,NYSE:GE,248.54,248.54,248.54,248.54,3.0
2025-07-08 14:00:00,NYSE:GE,248.81,248.95,248.81,248.95,11.0
2025-07-08 14:15:00,NYSE:GE,248.9,248.9,248.9,248.9,6.0
2025-07-08 14:30:00,NYSE:GE,248.97,248.97,248.97,248.97,2.0
2025-07-08 15:00:00,NYSE:GE,249.02,249.3,248.81,249.12,35.0
2025-07-08 15:30:00,NYSE:GE,249.3,249.35,248.78,248.82,148.0
2025-07-08 15:45:00,NYSE:GE,248.89,248.89,248.89,248.89,50.0
2025-07-08 16:00:00,NYSE:GE,249.16,249.16,249.12,249.12,40.0
2025-07-08 16:15:00,NYSE:GE,249.12,249.21,248.05,248.05,1915.0
2025-07-08 16:30:00,NYSE:GE,248.05,249.12,247.41,248.68,24238.0
2025-07-08 16:45:00,NYSE:GE,248.72,249.3,248.28,249.17,25553.0
2025-07-08 17:00:00,NYSE:GE,249.2,249.45,247.68,247.68,15171.0
2025-07-08 17:15:00,NYSE:GE,247.51,247.59,244.76,245.28,23569.0
2025-07-08 17:30:00,NYSE:GE,245.44,245.47,244.19,244.93,16591.0
2025-07-08 17:45:00,NYSE:GE,244.89,245.19,244.01,245.15,14254.0
2025-07-08 18:00:00,NYSE:GE,245.2,245.22,243.35,244.39,15900.0
2025-07-08 18:15:00,NYSE:GE,244.33,245.86,244.19,245.39,13949.0
2025-07-08 18:30:00,NYSE:GE,245.25,245.6,245.15,245.23,9830.0
2025-07-08 18:45:00,NYSE:GE,245.28,246.23,245.28,246.21,11282.0
2025-07-08 19:00:00,NYSE:GE,246.24,246.39,245.94,246.09,8769.0
2025-07-08 19:15:00,NYSE:GE,246.09,246.85,245.88,246.76,11551.0
2025-07-08 19:30:00,NYSE:GE,246.78,247.5,246.39,247.11,10634.0
2025-07-08 19:45:00,NYSE:GE,247.25,247.3,246.95,247.06,6947.0
2025-07-08 20:00:00,NYSE:GE,247.07,248.07,247.07,248.05,11338.0
2025-07-08 20:15:00,NYSE:GE,248.06,248.08,247.44,247.86,15546.0
2025-07-08 20:30:00,NYSE:GE,247.81,248.0,247.41,247.98,11201.0
2025-07-08 20:45:00,NYSE:GE,247.95,248.09,247.82,248.08,6339.0
2025-07-08 21:00:00,NYSE:GE,248.06,248.06,247.21,247.27,9673.0
