datetime,symbol,open,high,low,close,volume
2025-07-02 18:00:00,NASDAQ:ABNB,135.26,135.69,135.26,135.69,5082.0
2025-07-02 18:15:00,NASDAQ:ABNB,135.66,135.81,135.5,135.615,4817.0
2025-07-02 18:30:00,NASDAQ:ABNB,135.65,135.94,135.61,135.61,5508.0
2025-07-02 18:45:00,NASDAQ:ABNB,135.64,135.9,135.5,135.61,6385.0
2025-07-02 19:00:00,NASDAQ:ABNB,135.59,135.65,135.04,135.06,5272.0
2025-07-02 19:15:00,NASDAQ:ABNB,135.08,135.12,134.78,134.86,9175.0
2025-07-02 19:30:00,NASDAQ:ABNB,134.85,134.87,134.65,134.7,3327.0
2025-07-02 19:45:00,NASDAQ:ABNB,134.69,135.36,134.66,135.17,9333.0
2025-07-02 20:00:00,NASDAQ:ABNB,135.2,135.2,134.86,134.89,3682.0
2025-07-02 20:15:00,NASDAQ:ABNB,134.84,134.84,134.5,134.62,5224.0
2025-07-02 20:30:00,NASDAQ:ABNB,134.66,134.76,134.57,134.615,3271.0
2025-07-02 20:45:00,NASDAQ:ABNB,134.57,135.03,134.56,134.89,5652.0
2025-07-02 21:00:00,NASDAQ:ABNB,134.92,135.095,134.83,135.095,2525.0
2025-07-02 21:15:00,NASDAQ:ABNB,135.06,135.18,134.93,135.09,4971.0
2025-07-02 21:30:00,NASDAQ:ABNB,135.12,135.2,135.04,135.17,2816.0
2025-07-02 21:45:00,NASDAQ:ABNB,135.18,135.23,135.0,135.14,8055.0
2025-07-02 22:00:00,NASDAQ:ABNB,135.14,135.25,135.09,135.15,5505.0
2025-07-02 22:15:00,NASDAQ:ABNB,135.18,135.29,135.1,135.27,5436.0
2025-07-02 22:30:00,NASDAQ:ABNB,135.27,135.49,135.18,135.25,7535.0
2025-07-02 22:45:00,NASDAQ:ABNB,135.24,135.52,135.11,135.37,29862.0
2025-07-02 23:00:00,NASDAQ:ABNB,135.21,135.21,135.21,135.21,1.0
2025-07-02 23:30:00,NASDAQ:ABNB,135.23,135.39,135.23,135.39,12.0
2025-07-03 00:15:00,NASDAQ:ABNB,135.19,135.19,135.19,135.19,1.0
2025-07-03 00:45:00,NASDAQ:ABNB,135.02,135.02,135.02,135.02,4.0
2025-07-03 11:00:00,NASDAQ:ABNB,134.85,134.85,134.85,134.85,5.0
2025-07-03 11:15:00,NASDAQ:ABNB,135.0,135.0,135.0,135.0,8.0
2025-07-03 11:30:00,NASDAQ:ABNB,135.01,135.01,135.01,135.01,4.0
2025-07-03 11:45:00,NASDAQ:ABNB,135.17,135.17,135.16,135.16,50.0
2025-07-03 12:00:00,NASDAQ:ABNB,135.07,135.33,135.07,135.25,100.0
2025-07-03 12:15:00,NASDAQ:ABNB,134.85,135.3,134.85,135.3,9.0
2025-07-03 12:30:00,NASDAQ:ABNB,134.99,135.29,134.99,135.29,6.0
2025-07-03 13:30:00,NASDAQ:ABNB,135.19,135.19,135.19,135.19,2.0
