datetime,symbol,open,high,low,close,volume
2025-06-12 17:45:00,AMEX:XLB,88.28,88.33,88.16,88.16,32419.0
2025-06-12 18:00:00,AMEX:XLB,88.16,88.215,88.02,88.1,41379.0
2025-06-12 18:15:00,AMEX:XLB,88.095,88.13,87.95,88.125,91092.0
2025-06-12 18:30:00,AMEX:XLB,88.11,88.16,88.03,88.05,32281.0
2025-06-12 18:45:00,AMEX:XLB,88.03,88.17,88.01,88.155,16608.0
2025-06-12 19:00:00,AMEX:XLB,88.15,88.3,88.09,88.24,33688.0
2025-06-12 19:15:00,AMEX:XLB,88.25,88.26,88.1,88.24,38657.0
2025-06-12 19:30:00,AMEX:XLB,88.22,88.33,88.13,88.305,52996.0
2025-06-12 19:45:00,AMEX:XLB,88.32,88.345,88.265,88.3,18274.0
2025-06-12 20:00:00,AMEX:XLB,88.3,88.45,88.29,88.345,42223.0
2025-06-12 20:15:00,AMEX:XLB,88.34,88.39,88.23,88.28,13308.0
2025-06-12 20:30:00,AMEX:XLB,88.275,88.42,88.275,88.415,13545.0
2025-06-12 20:45:00,AMEX:XLB,88.41,88.46,88.38,88.39,12069.0
2025-06-12 21:00:00,AMEX:XLB,88.405,88.43,88.34,88.34,12605.0
2025-06-12 21:15:00,AMEX:XLB,88.34,88.375,88.22,88.28,18602.0
2025-06-12 21:30:00,AMEX:XLB,88.285,88.34,88.265,88.3,15835.0
2025-06-12 21:45:00,AMEX:XLB,88.305,88.345,88.28,88.345,18060.0
2025-06-12 22:00:00,AMEX:XLB,88.34,88.39,88.315,88.32,19800.0
2025-06-12 22:15:00,AMEX:XLB,88.315,88.345,88.235,88.27,23189.0
2025-06-12 22:30:00,AMEX:XLB,88.28,88.33,88.255,88.255,28859.0
2025-06-12 22:45:00,AMEX:XLB,88.26,88.43,88.21,88.405,91684.0
2025-06-13 12:00:00,AMEX:XLB,87.29,87.29,87.29,87.29,20.0
2025-06-13 12:45:00,AMEX:XLB,87.25,87.25,87.25,87.25,1.0
2025-06-13 16:30:00,AMEX:XLB,87.64,88.25,87.53,88.09,95220.0
2025-06-13 16:45:00,AMEX:XLB,88.08,88.09,87.79,87.8,78234.0
