datetime,symbol,open,high,low,close,volume
2025-06-06 20:00:00,TVC:SPX,5985.66,5987.39,5981.41,5986.27,0.0
2025-06-06 20:15:00,TVC:SPX,5986.3,5994.86,5984.98,5991.82,0.0
2025-06-06 20:30:00,TVC:SPX,5991.86,5997.56,5991.86,5997.2,0.0
2025-06-06 20:45:00,TVC:SPX,5997.2,5999.79,5997.06,5998.99,0.0
2025-06-06 21:00:00,TVC:SPX,5998.95,6007.82,5998.92,6006.67,0.0
2025-06-06 21:15:00,TVC:SPX,6006.72,6010.39,6004.97,6005.24,0.0
2025-06-06 21:30:00,TVC:SPX,6005.3,6013.1,6005.18,6007.9,0.0
2025-06-06 21:45:00,TVC:SPX,6007.95,6009.91,6004.49,6006.87,0.0
2025-06-06 22:00:00,TVC:SPX,6006.87,6009.57,6004.83,6006.43,0.0
2025-06-06 22:15:00,TVC:SPX,6006.47,6006.51,6001.61,6002.99,0.0
2025-06-06 22:30:00,TVC:SPX,6002.95,6004.91,5999.72,6002.21,0.0
2025-06-06 22:45:00,TVC:SPX,6002.33,6007.53,5999.49,5999.65,0.0
2025-06-06 23:00:00,TVC:SPX,5999.75,6000.37,5999.75,6000.37,0.0
2025-06-09 16:30:00,TVC:SPX,6004.62,6009.17,5994.17,6001.34,0.0
2025-06-09 16:45:00,TVC:SPX,6001.4,6003.87,5999.06,5999.2,0.0
2025-06-09 17:00:00,TVC:SPX,5999.21,6005.94,5997.31,6005.77,0.0
2025-06-09 17:15:00,TVC:SPX,6005.74,6009.56,6003.84,6006.78,0.0
2025-06-09 17:30:00,TVC:SPX,6006.81,6012.36,6003.32,6003.75,0.0
2025-06-09 17:45:00,TVC:SPX,6003.73,6004.24,6000.02,6004.0,0.0
2025-06-09 18:00:00,TVC:SPX,6004.07,6007.6,6004.05,6004.58,0.0
2025-06-09 18:15:00,TVC:SPX,6004.63,6005.62,5999.75,6001.2,0.0
2025-06-09 18:30:00,TVC:SPX,6001.18,6006.38,6001.18,6005.03,0.0
2025-06-09 18:45:00,TVC:SPX,6005.01,6009.05,6004.55,6007.57,0.0
2025-06-09 19:00:00,TVC:SPX,6007.63,6009.08,6003.05,6007.1,0.0
2025-06-09 19:15:00,TVC:SPX,6007.14,6009.31,6005.02,6006.98,0.0
2025-06-09 19:30:00,TVC:SPX,6007.1,6012.31,6007.05,6012.15,0.0
2025-06-09 19:45:00,TVC:SPX,6012.19,6019.41,6011.33,6015.87,0.0
2025-06-09 20:00:00,TVC:SPX,6015.83,6019.05,6013.89,6015.75,0.0
2025-06-09 20:15:00,TVC:SPX,6015.67,6019.85,6010.23,6017.06,0.0
2025-06-09 20:30:00,TVC:SPX,6017.15,6019.48,6014.72,6019.21,0.0
2025-06-09 20:45:00,TVC:SPX,6019.33,6020.87,6018.08,6018.64,0.0
2025-06-09 21:00:00,TVC:SPX,6018.69,6020.03,6016.59,6019.16,0.0
2025-06-09 21:15:00,TVC:SPX,6019.19,6021.32,6018.24,6019.42,0.0
2025-06-09 21:30:00,TVC:SPX,6018.63,6020.48,6012.95,6015.25,0.0
2025-06-09 21:45:00,TVC:SPX,6015.48,6020.79,6015.09,6019.13,0.0
2025-06-09 22:00:00,TVC:SPX,6019.03,6020.03,6015.27,6015.29,0.0
2025-06-09 22:15:00,TVC:SPX,6015.44,6016.08,6012.64,6014.07,0.0
2025-06-09 22:30:00,TVC:SPX,6014.05,6016.11,6010.15,6010.62,0.0
2025-06-09 22:45:00,TVC:SPX,6010.52,6015.77,6004.19,6004.19,0.0
2025-06-09 23:00:00,TVC:SPX,6004.82,6005.89,6004.82,6005.89,0.0
2025-06-10 16:30:00,TVC:SPX,6009.9,6019.64,6009.9,6013.51,0.0
2025-06-10 16:45:00,TVC:SPX,6013.37,6020.39,6011.89,6014.29,0.0
2025-06-10 17:00:00,TVC:SPX,6014.93,6020.68,6014.46,6019.06,0.0
2025-06-10 17:15:00,TVC:SPX,6019.13,6022.01,6018.22,6020.98,0.0
2025-06-10 17:30:00,TVC:SPX,6020.91,6024.83,6019.42,6024.48,0.0
2025-06-10 17:45:00,TVC:SPX,6024.37,6024.87,6019.31,6019.93,0.0
2025-06-10 18:00:00,TVC:SPX,6019.85,6023.92,6018.21,6021.08,0.0
2025-06-10 18:15:00,TVC:SPX,6021.0,6022.86,6019.76,6020.45,0.0
2025-06-10 18:30:00,TVC:SPX,6020.45,6020.45,6000.29,6016.75,0.0
2025-06-10 18:45:00,TVC:SPX,6016.7,6021.55,6015.8,6021.39,0.0
2025-06-10 19:00:00,TVC:SPX,6021.44,6026.87,6021.13,6024.52,0.0
2025-06-10 19:15:00,TVC:SPX,6024.51,6028.65,6023.9,6027.59,0.0
2025-06-10 19:30:00,TVC:SPX,6027.62,6029.43,6026.79,6027.01,0.0
2025-06-10 19:45:00,TVC:SPX,6026.88,6031.3,6026.88,6030.51,0.0
2025-06-10 20:00:00,TVC:SPX,6030.45,6035.84,6026.36,6034.21,0.0
2025-06-10 20:15:00,TVC:SPX,6034.16,6034.61,6027.65,6027.7,0.0
2025-06-10 20:30:00,TVC:SPX,6027.7,6028.37,6024.4,6025.5,0.0
2025-06-10 20:45:00,TVC:SPX,6025.48,6026.28,6021.6,6021.9,0.0
2025-06-10 21:00:00,TVC:SPX,6021.82,6021.82,6011.4,6016.47,0.0
2025-06-10 21:15:00,TVC:SPX,6016.51,6019.99,6016.42,6018.3,0.0
2025-06-10 21:30:00,TVC:SPX,6018.28,6022.65,6017.53,6022.31,0.0
2025-06-10 21:45:00,TVC:SPX,6022.33,6037.04,6021.74,6033.36,0.0
2025-06-10 22:00:00,TVC:SPX,6033.15,6043.0,6033.15,6037.9,0.0
2025-06-10 22:15:00,TVC:SPX,6038.09,6038.23,6031.74,6035.49,0.0
2025-06-10 22:30:00,TVC:SPX,6035.54,6035.78,6025.49,6029.47,0.0
2025-06-10 22:45:00,TVC:SPX,6029.62,6040.44,6026.64,6039.82,0.0
2025-06-10 23:00:00,TVC:SPX,6039.46,6039.46,6038.8,6038.8,0.0
2025-06-11 16:30:00,TVC:SPX,6049.37,6050.84,6037.43,6041.9,0.0
2025-06-11 16:45:00,TVC:SPX,6041.48,6047.94,6031.82,6045.14,0.0
2025-06-11 17:00:00,TVC:SPX,6045.75,6050.97,6042.43,6050.97,0.0
2025-06-11 17:15:00,TVC:SPX,6050.91,6058.14,6049.49,6056.99,0.0
2025-06-11 17:30:00,TVC:SPX,6056.92,6057.42,6053.32,6056.32,0.0
2025-06-11 17:45:00,TVC:SPX,6056.36,6059.41,6055.19,6056.09,0.0
2025-06-11 18:00:00,TVC:SPX,6056.14,6058.67,6044.39,6051.53,0.0
2025-06-11 18:15:00,TVC:SPX,6051.5,6056.3,6050.44,6051.34,0.0
2025-06-11 18:30:00,TVC:SPX,6051.32,6052.91,6046.07,6046.33,0.0
2025-06-11 18:45:00,TVC:SPX,6046.4,6050.84,6041.86,6045.28,0.0
2025-06-11 19:00:00,TVC:SPX,6045.09,6047.46,6031.98,6036.64,0.0
2025-06-11 19:15:00,TVC:SPX,6036.71,6040.72,6028.8,6040.72,0.0
2025-06-11 19:30:00,TVC:SPX,6040.68,6043.91,6036.74,6039.24,0.0
2025-06-11 19:45:00,TVC:SPX,6039.33,6044.31,6038.06,6043.05,0.0
2025-06-11 20:00:00,TVC:SPX,6043.06,6051.58,6041.85,6048.38,0.0
2025-06-11 20:15:00,TVC:SPX,6048.39,6052.66,6047.05,6052.08,0.0
2025-06-11 20:30:00,TVC:SPX,6052.13,6052.88,6041.3,6045.21,0.0
2025-06-11 20:45:00,TVC:SPX,6045.2,6045.5,6033.05,6033.72,0.0
2025-06-11 21:00:00,TVC:SPX,6033.77,6036.15,6013.52,6014.83,0.0
2025-06-11 21:15:00,TVC:SPX,6013.83,6021.06,6002.33,6016.0,0.0
2025-06-11 21:30:00,TVC:SPX,6014.89,6028.9,6007.96,6028.72,0.0
2025-06-11 21:45:00,TVC:SPX,6028.64,6030.2,6016.34,6016.9,0.0
2025-06-11 22:00:00,TVC:SPX,6016.93,6018.25,6008.65,6017.45,0.0
2025-06-11 22:15:00,TVC:SPX,6017.5,6019.68,6010.35,6013.99,0.0
2025-06-11 22:30:00,TVC:SPX,6014.05,6018.17,6006.77,6016.4,0.0
2025-06-11 22:45:00,TVC:SPX,6016.33,6023.8,6011.94,6023.71,0.0
2025-06-11 23:00:00,TVC:SPX,6023.3,6023.3,6022.25,6022.25,0.0
2025-06-12 16:30:00,TVC:SPX,6009.89,6016.99,6003.89,6016.37,0.0
2025-06-12 16:45:00,TVC:SPX,6016.48,6021.21,6013.44,6017.23,0.0
2025-06-12 17:00:00,TVC:SPX,6017.64,6027.75,6015.79,6027.55,0.0
2025-06-12 17:15:00,TVC:SPX,6027.69,6034.9,6027.16,6033.84,0.0
2025-06-12 17:30:00,TVC:SPX,6033.9,6040.09,6032.48,6038.84,0.0
2025-06-12 17:45:00,TVC:SPX,6038.86,6040.51,6035.25,6035.7,0.0
2025-06-12 18:00:00,TVC:SPX,6035.71,6044.66,6035.71,6040.88,0.0
2025-06-12 18:15:00,TVC:SPX,6040.86,6041.96,6025.6,6032.67,0.0
2025-06-12 18:30:00,TVC:SPX,6032.72,6034.45,6029.28,6032.79,0.0
2025-06-12 18:45:00,TVC:SPX,6032.69,6034.07,6026.79,6033.52,0.0
2025-06-12 19:00:00,TVC:SPX,6033.58,6040.11,6028.81,6038.26,0.0
2025-06-12 19:15:00,TVC:SPX,6038.3,6039.85,6031.27,6038.85,0.0
2025-06-12 19:30:00,TVC:SPX,6038.86,6041.9,6030.58,6040.17,0.0
2025-06-12 19:45:00,TVC:SPX,6040.24,6041.13,6033.21,6033.65,0.0
2025-06-12 20:00:00,TVC:SPX,6033.59,6041.44,6033.0,6040.27,0.0
2025-06-12 20:15:00,TVC:SPX,6040.36,6041.76,6036.97,6037.96,0.0
2025-06-12 20:30:00,TVC:SPX,6038.02,6044.22,6038.02,6042.34,0.0
2025-06-12 20:45:00,TVC:SPX,6042.44,6042.9,6038.66,6039.57,0.0
2025-06-12 21:00:00,TVC:SPX,6039.67,6042.77,6038.96,6040.21,0.0
2025-06-12 21:15:00,TVC:SPX,6040.19,6041.66,6033.8,6036.81,0.0
2025-06-12 21:30:00,TVC:SPX,6036.88,6039.99,6034.01,6036.36,0.0
2025-06-12 21:45:00,TVC:SPX,6036.35,6042.47,6035.24,6042.39,0.0
2025-06-12 22:00:00,TVC:SPX,6042.33,6043.56,6040.73,6041.38,0.0
2025-06-12 22:15:00,TVC:SPX,6041.35,6044.11,6039.8,6041.62,0.0
2025-06-12 22:30:00,TVC:SPX,6041.63,6041.63,6036.34,6036.42,0.0
2025-06-12 22:45:00,TVC:SPX,6036.47,6045.19,6033.13,6045.19,0.0
2025-06-12 23:00:00,TVC:SPX,6045.44,6045.44,6045.04,6045.25,0.0
2025-06-13 16:30:00,TVC:SPX,6000.55,6010.14,5990.09,6005.15,0.0
2025-06-13 16:45:00,TVC:SPX,6005.18,6005.18,5987.2,5987.85,0.0
2025-06-13 17:00:00,TVC:SPX,5988.06,5998.2,5983.82,5988.03,0.0
2025-06-13 17:15:00,TVC:SPX,5988.0,5989.38,5974.69,5975.89,0.0
2025-06-13 17:30:00,TVC:SPX,5975.92,5996.43,5974.66,5988.04,0.0
2025-06-13 17:45:00,TVC:SPX,5988.17,6001.14,5982.56,5999.31,0.0
2025-06-13 18:00:00,TVC:SPX,5999.31,6005.05,5997.59,6004.22,0.0
2025-06-13 18:15:00,TVC:SPX,6004.27,6013.91,6002.51,6013.54,0.0
2025-06-13 18:30:00,TVC:SPX,6013.61,6017.63,6011.39,6017.26,0.0
2025-06-13 18:45:00,TVC:SPX,6017.3,6024.88,6016.45,6020.72,0.0
2025-06-13 19:00:00,TVC:SPX,6020.68,6025.6,6017.61,6024.7,0.0
2025-06-13 19:15:00,TVC:SPX,6024.76,6026.17,6015.7,6016.64,0.0
2025-06-13 19:30:00,TVC:SPX,6016.58,6021.72,6013.59,6014.63,0.0
2025-06-13 19:45:00,TVC:SPX,6014.62,6022.3,6011.26,6018.8,0.0
2025-06-13 20:00:00,TVC:SPX,6018.84,6019.54,6006.07,6008.93,0.0
2025-06-13 20:15:00,TVC:SPX,6008.83,6012.76,6000.58,6003.77,0.0
2025-06-13 20:30:00,TVC:SPX,6003.78,6008.28,5998.37,6001.45,0.0
2025-06-13 20:45:00,TVC:SPX,6001.56,6008.6,6000.46,6005.87,0.0
2025-06-13 21:00:00,TVC:SPX,6005.84,6010.23,5994.3,5994.37,0.0
2025-06-13 21:15:00,TVC:SPX,5994.37,5994.37,5978.66,5979.43,0.0
2025-06-13 21:30:00,TVC:SPX,5979.33,5980.54,5964.27,5969.73,0.0
2025-06-13 21:45:00,TVC:SPX,5969.76,5980.5,5968.84,5979.27,0.0
2025-06-13 22:00:00,TVC:SPX,5979.38,5983.94,5971.0,5982.24,0.0
2025-06-13 22:15:00,TVC:SPX,5982.29,5983.12,5968.71,5970.87,0.0
2025-06-13 22:30:00,TVC:SPX,5970.9,5979.79,5967.62,5969.41,0.0
2025-06-13 22:45:00,TVC:SPX,5969.38,5977.47,5963.22,5977.47,0.0
2025-06-13 23:00:00,TVC:SPX,5977.0,5977.0,5976.85,5976.96,0.0
2025-06-16 16:30:00,TVC:SPX,6010.93,6023.63,6009.43,6020.39,0.0
2025-06-16 16:45:00,TVC:SPX,6020.38,6039.88,6019.21,6036.64,0.0
2025-06-16 17:00:00,TVC:SPX,6036.4,6043.28,6036.4,6043.07,0.0
2025-06-16 17:15:00,TVC:SPX,6042.99,6047.8,6041.61,6046.72,0.0
2025-06-16 17:30:00,TVC:SPX,6046.91,6050.84,6044.28,6048.9,0.0
2025-06-16 17:45:00,TVC:SPX,6048.98,6049.55,6044.29,6046.07,0.0
2025-06-16 18:00:00,TVC:SPX,6045.8,6047.38,6041.53,6042.96,0.0
2025-06-16 18:15:00,TVC:SPX,6043.16,6047.25,6039.52,6040.17,0.0
2025-06-16 18:30:00,TVC:SPX,6040.39,6043.51,6038.98,6042.11,0.0
2025-06-16 18:45:00,TVC:SPX,6042.12,6044.81,6035.41,6037.93,0.0
2025-06-16 19:00:00,TVC:SPX,6037.98,6040.66,6035.3,6039.59,0.0
2025-06-16 19:15:00,TVC:SPX,6039.56,6043.02,6036.31,6037.13,0.0
