datetime,symbol,open,high,low,close,volume
2025-07-09 15:00:00,NASDAQ:INVZ,1.43,1.43,1.43,1.43,100.0
2025-07-09 15:15:00,NASDAQ:INVZ,1.45,1.45,1.45,1.45,3926.0
2025-07-09 15:45:00,NASDAQ:INVZ,1.44,1.44,1.44,1.44,3450.0
2025-07-09 16:30:00,NASDAQ:INVZ,1.43,1.44,1.41,1.41,29322.0
2025-07-09 16:45:00,NASDAQ:INVZ,1.42,1.58,1.42,1.57,234621.0
2025-07-09 17:00:00,NASDAQ:INVZ,1.58,1.655,1.57,1.62,592801.0
2025-07-09 17:15:00,NASDAQ:INVZ,1.615,1.665,1.585,1.585,304463.0
2025-07-09 17:30:00,NASDAQ:INVZ,1.585,1.6,1.57,1.59,183403.0
2025-07-09 17:45:00,NASDAQ:INVZ,1.595,1.6,1.57,1.575,168266.0
2025-07-09 18:00:00,NASDAQ:INVZ,1.57,1.59,1.57,1.59,17081.0
2025-07-09 18:15:00,NASDAQ:INVZ,1.6,1.62,1.595,1.605,314247.0
2025-07-09 18:30:00,NASDAQ:INVZ,1.605,1.65,1.605,1.63,145529.0
2025-07-09 18:45:00,NASDAQ:INVZ,1.63,1.63,1.585,1.59,109834.0
2025-07-09 19:00:00,NASDAQ:INVZ,1.6,1.6,1.595,1.595,12356.0
2025-07-09 19:15:00,NASDAQ:INVZ,1.595,1.6,1.595,1.6,24266.0
2025-07-09 19:30:00,NASDAQ:INVZ,1.6,1.605,1.585,1.59,145779.0
2025-07-09 19:45:00,NASDAQ:INVZ,1.585,1.595,1.585,1.595,22486.0
2025-07-09 20:00:00,NASDAQ:INVZ,1.59,1.6,1.585,1.585,18081.0
2025-07-09 20:15:00,NASDAQ:INVZ,1.58,1.585,1.57,1.575,45949.0
2025-07-09 20:30:00,NASDAQ:INVZ,1.58,1.58,1.575,1.58,2705.0
2025-07-09 20:45:00,NASDAQ:INVZ,1.575,1.58,1.565,1.565,11280.0
2025-07-09 21:00:00,NASDAQ:INVZ,1.57,1.58,1.57,1.58,3969.0
2025-07-09 21:15:00,NASDAQ:INVZ,1.575,1.575,1.575,1.575,5384.0
2025-07-09 21:30:00,NASDAQ:INVZ,1.575,1.615,1.575,1.61,141235.0
2025-07-09 21:45:00,NASDAQ:INVZ,1.6,1.605,1.595,1.6,22197.0
2025-07-09 22:00:00,NASDAQ:INVZ,1.605,1.61,1.595,1.595,19919.0
2025-07-09 22:15:00,NASDAQ:INVZ,1.6,1.6,1.595,1.595,13856.0
2025-07-09 22:30:00,NASDAQ:INVZ,1.595,1.605,1.595,1.595,90744.0
2025-07-09 22:45:00,NASDAQ:INVZ,1.595,1.6,1.59,1.595,33665.0
2025-07-09 23:00:00,NASDAQ:INVZ,1.61,1.63,1.61,1.63,1707.0
2025-07-09 23:15:00,NASDAQ:INVZ,1.63,1.64,1.63,1.63,8127.0
2025-07-09 23:30:00,NASDAQ:INVZ,1.63,1.64,1.63,1.64,10621.0
2025-07-09 23:45:00,NASDAQ:INVZ,1.64,1.64,1.64,1.64,1170.0
2025-07-10 00:00:00,NASDAQ:INVZ,1.65,1.67,1.63,1.67,46950.0
2025-07-10 00:15:00,NASDAQ:INVZ,1.66,1.67,1.65,1.66,19601.0
2025-07-10 00:30:00,NASDAQ:INVZ,1.67,1.67,1.66,1.67,12261.0
2025-07-10 00:45:00,NASDAQ:INVZ,1.67,1.68,1.66,1.68,27140.0
2025-07-10 01:00:00,NASDAQ:INVZ,1.68,1.68,1.65,1.66,41738.0
2025-07-10 01:15:00,NASDAQ:INVZ,1.66,1.68,1.66,1.68,11216.0
